"Title","handheld","max_players","multiplatform","online_play","prev_licensed","publishers","sequel","review_score","total_sales","used_price","release_console","esrb_rating","re_release","year","avg_all_playtime","max_all_playtime","med_all_playtime","total_all_playtime","min_all_playtime","avg_complete","max_complete","med_complete","total_complete","min_complete","avg_x_complete","max_x_complete","med_x_complete","total_x_complete","min_x_complete","avg_story_complete","max_story_complete","med_story_complete","total_story_complete","min_story_complete","genre_action","genre_strategy","genre_racing_driving","genre_sports","genre_simulation","genre_adventure","genre_rpg","genre_educational"
"Top Spin 2",TRUE,4,TRUE,TRUE,TRUE,"2K",TRUE,75,0.16,12.95,"X360","T",TRUE,2006,10,10,10,1,10,0,0,0,0,0,0,0,0,0,0,10,10,10,1,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Field Commander",TRUE,2,TRUE,TRUE,TRUE,"Sony,Ubisoft",TRUE,77,0.16,14.95,"Sony PSP","T",TRUE,2006,13.8833333333333,14.4333333333333,13.8833333333333,2,13.3166666666667,0,0,0,0,0,0,0,0,0,0,13.8833333333333,14.4333333333333,13.8833333333333,2,13.3166666666667,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Children of Mana",TRUE,1,TRUE,TRUE,TRUE,"Nintendo,SquareEnix",TRUE,65,0.16,16.95,"Nintendo DS","E",TRUE,2006,22.55,35.8333333333333,22.1166666666667,29,16.5833333333333,27.95,31.0833333333333,28.9333333333333,5,25.75,24.1166666666667,36.5833333333333,23.55,14,17.3333333333333,17.6833333333333,24.4333333333333,15,10,14.1666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Valkyrie Profile: Lenneth",TRUE,1,TRUE,TRUE,TRUE,"SquareEnix",TRUE,80,0.16,22.95,"Sony PSP","E",TRUE,2006,37.5,67.9666666666667,34.3833333333333,31,28.9833333333333,48.7666666666667,72.2166666666667,40.1166666666667,6,39.4166666666667,36.8333333333333,42.4666666666667,35.0666666666667,11,30.9333333333333,33.1833333333333,44.2833333333333,29.9833333333333,14,26.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Monster House",TRUE,1,TRUE,TRUE,TRUE,"THQ",TRUE,62,0.15,14.95,"Nintendo DS","M",TRUE,2006,6.66666666666667,6.66666666666667,6.66666666666667,1,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,1,6.66666666666667,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Enchanted Arms",TRUE,1,TRUE,TRUE,TRUE,"Ubisoft",TRUE,69,0.15,17.95,"X360","E",TRUE,2006,43.2833333333333,70.8166666666667,40,51,29.8166666666667,52.4,74.95,47.45,22,34.3666666666667,43.65,71.6666666666667,43.0333333333333,19,30.8333333333333,22.4833333333333,25.2666666666667,21.8333333333333,10,20.0666666666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"NHL 07",TRUE,4,TRUE,TRUE,TRUE,"EA",TRUE,76,0.14,12.95,"Sony PSP","M",TRUE,2006,9,9.5,9,2,8.5,8,8,8,1,8,0,0,0,0,0,10,10,10,1,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Bust-a-Move Deluxe",TRUE,2,TRUE,TRUE,TRUE,"Majesco, Taito, 505 Games",TRUE,73,0.14,14.95,"Sony PSP","M",TRUE,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Full Auto 2: Battlelines",TRUE,2,TRUE,TRUE,TRUE,"Sega",TRUE,67,0.14,14.95,"PlayStation 3","T",TRUE,2006,10.0333333333333,11.15,9.58333333333333,4,9.15,12.5,12.5,12.5,1,12.5,10.1833333333333,10.1833333333333,10.1833333333333,1,10.1833333333333,8.75,8.86666666666667,8.75,2,8.61666666666667,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Blitz: The League",TRUE,2,TRUE,TRUE,TRUE,"Midway",TRUE,69,0.14,14.95,"X360","T",TRUE,2006,15,15,15,1,15,0,0,0,0,0,0,0,0,0,0,15,15,15,1,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Star Trek Legacy",TRUE,2,TRUE,TRUE,TRUE,"Ubisoft",TRUE,64,0.14,24.95,"X360","E",TRUE,2006,9.03333333333333,10.1,9,5,7.5,9,9,9,1,9,8,8,8,1,8,9.4,10.7,11,3,8.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Eragon",TRUE,1,TRUE,TRUE,TRUE,"Vivendi",TRUE,63,0.14,16.95,"Nintendo DS","E",TRUE,2006,8.83333333333333,12.7,8,11,5.58333333333333,11.6666666666667,13.9166666666667,10,6,9.41666666666667,0,0,0,0,0,5.43333333333333,6.35,6,5,4.23333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Master of Illusion",TRUE,1,TRUE,TRUE,TRUE,"Nintendo",TRUE,69,0.14,14.95,"Nintendo DS","E",TRUE,2006,4.1,4.51666666666667,4.1,2,3.66666666666667,4.1,4.51666666666667,4.1,2,3.66666666666667,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Mega Man ZX",TRUE,1,TRUE,TRUE,TRUE,"Capcom",TRUE,76,0.14,19.95,"Nintendo DS","T",TRUE,2006,11.2666666666667,16.05,10.9666666666667,22,8.05,15.9666666666667,16.45,15.9666666666667,2,15.4833333333333,13.1333333333333,16.5333333333333,11,9,10.75,8.88333333333333,11.95,8.95,11,6.93333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Untold Legends: The Warrior's Code",TRUE,1,TRUE,TRUE,TRUE,"Sony,Ubisoft",TRUE,65,0.14,14.95,"Sony PSP","T",TRUE,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Super Swing Golf",TRUE,1,TRUE,TRUE,TRUE,"Tecmo, Nintendo",TRUE,72,0.14,16.95,"Nintendo Wii","T",TRUE,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"X-Men: The Official Game",TRUE,1,TRUE,TRUE,TRUE,"Activision",TRUE,52,0.14,14.95,"X360","M",TRUE,2006,11.8833333333333,14.1833333333333,12.0666666666667,8,9.95,11.3166666666667,12.1333333333333,12.25,3,10.4833333333333,12.0666666666667,14.1833333333333,11.8833333333333,3,9.95,12.5,13.25,12.5,2,11.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Untold Legends: Dark Kingdom",TRUE,2,TRUE,TRUE,TRUE,"EA,Sony",TRUE,58,0.13,16.95,"PlayStation 3","E",TRUE,2006,24.75,26.4333333333333,25,4,22.9333333333333,28,28,28,1,28,23.6666666666667,24.6666666666667,25,3,22.6666666666667,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Happy Feet",TRUE,2,TRUE,TRUE,TRUE,"Midway",TRUE,46,0.13,14.95,"Nintendo Wii","E",TRUE,2006,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Open Season",TRUE,1,TRUE,TRUE,TRUE,"Ubisoft",TRUE,72,0.13,17.95,"Nintendo DS","T",TRUE,2006,5.46666666666667,7.3,3.75,8,3.43333333333333,7.61666666666667,9.01666666666667,8.5,4,5.76666666666667,2.25,2.25,2.25,1,2.25,3.66666666666667,3.78333333333333,3.5,3,3.53333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Dungeon Siege: Throne of Agony",TRUE,1,TRUE,TRUE,TRUE,"2K",TRUE,74,0.13,24.95,"Sony PSP","E",TRUE,2006,17.6,18.6,16.8333333333333,5,16.8333333333333,16.8333333333333,16.8333333333333,16.8333333333333,1,16.8333333333333,18.3833333333333,19.1833333333333,18.3833333333333,2,17.5833333333333,17.2166666666667,17.6,17.2166666666667,2,16.8333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"LocoRoco",TRUE,1,TRUE,TRUE,TRUE,"Sony",TRUE,83,0.13,17.95,"Sony PSP","T",TRUE,2006,8.16666666666667,18.9833333333333,6,40,5.05,18.6666666666667,18.6666666666667,18.6666666666667,1,18.6666666666667,13.5166666666667,21.7333333333333,11.6333333333333,12,9.68333333333333,5.4,9.13333333333333,5,27,4.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Dead or Alive: Xtreme 2",TRUE,1,TRUE,TRUE,TRUE,"Tecmo",TRUE,53,0.13,14.95,"X360","T",TRUE,2006,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Fuzion Frenzy 2",TRUE,4,TRUE,TRUE,TRUE,"Microsoft",TRUE,49,0.12,14.95,"X360","T",TRUE,2006,4.36666666666667,6.51666666666667,3.75,4,2.51666666666667,9,9,9,1,9,5,5,5,1,5,1.75,2.11666666666667,1.75,2,1.36666666666667,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"MotoGP '06",TRUE,4,TRUE,TRUE,TRUE,"THQ",TRUE,80,0.12,14.95,"X360","M",TRUE,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"Lumines II",TRUE,2,TRUE,TRUE,TRUE,"Buena Vista, Namco Bandai",TRUE,81,0.12,14.95,"Sony PSP","E",TRUE,2006,14.5,14.75,14.5,2,14.25,0,0,0,0,0,14,14,14,1,14,15,15,15,1,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Major League Baseball 2K6",TRUE,1,TRUE,TRUE,TRUE,"2K",TRUE,69,0.12,4.95,"Sony PSP","M",TRUE,2006,7.65,9.9,8,3,5.4,7.65,9.9,8,3,5.4,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Star Wars: Lethal Alliance",TRUE,1,TRUE,TRUE,TRUE,"Ubisoft",TRUE,61,0.12,17.95,"Sony PSP","T",TRUE,2006,5.66666666666667,6.21666666666667,5,5,5.16666666666667,0,0,0,0,0,0,0,0,0,0,5.66666666666667,6.21666666666667,5,5,5.16666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Worms: Open Warfare",TRUE,1,TRUE,TRUE,TRUE,"THQ",TRUE,70,0.12,17.95,"Sony PSP","T",TRUE,2006,9.11666666666667,9.55,9.11666666666667,2,8.68333333333333,10,10,10,1,10,0,0,0,0,0,8.25,8.25,8.25,1,8.25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Eragon",TRUE,4,TRUE,TRUE,TRUE,"Vivendi",TRUE,59,0.11,14.95,"Sony PSP","E",TRUE,2006,8.83333333333333,12.7,8,11,5.58333333333333,11.6666666666667,13.9166666666667,10,6,9.41666666666667,0,0,0,0,0,5.43333333333333,6.35,6,5,4.23333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Metal Slug Anthology",TRUE,4,TRUE,TRUE,TRUE,"SNK Playmore, Ignition Entertainment",TRUE,73,0.11,16.95,"Nintendo Wii","T",TRUE,2006,7.48333333333333,11.1166666666667,7,15,5.28333333333333,8.5,9.25,8.5,2,7.75,11,13,11,2,9,6.66666666666667,10.1666666666667,6,11,4.83333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Open Season",TRUE,4,TRUE,TRUE,TRUE,"Ubisoft",TRUE,59,0.11,14.95,"X360","E",TRUE,2006,5.46666666666667,7.3,3.75,8,3.43333333333333,7.61666666666667,9.01666666666667,8.5,4,5.76666666666667,2.25,2.25,2.25,1,2.25,3.66666666666667,3.78333333333333,3.5,3,3.53333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Tom Clancy's Splinter Cell: Double Agent",TRUE,2,TRUE,TRUE,TRUE,"Ubisoft",TRUE,61,0.11,17.95,"Nintendo Wii","T",TRUE,2006,12.4166666666667,35.85,11,76,8.85,17.3666666666667,37.1666666666667,11.3333333333333,9,11.2166666666667,11.9333333333333,19.25,11,27,8.73333333333333,11.6166666666667,15.65,11,40,9.65,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Avatar: The Last Airbender",TRUE,1,TRUE,TRUE,TRUE,"THQ",TRUE,57,0.11,17.95,"Sony PSP","E",TRUE,2006,4.75,6.43333333333333,5,11,2.6,4.06666666666667,6.01666666666667,4,5,2.18333333333333,0,0,0,0,0,5.33333333333333,6.58333333333333,6,6,3.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Lemmings",TRUE,1,TRUE,TRUE,TRUE,"Sony",TRUE,76,0.11,17.95,"Sony PSP","E",TRUE,2006,20.4333333333333,25.9833333333333,20.8,10,16.3,13.6,13.6,13.6,1,13.6,22.0833333333333,26.45,21,4,18.2666666666667,20.4666666666667,23.0166666666667,21.6166666666667,5,16.5166666666667,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Mega Man Powered Up",TRUE,1,TRUE,TRUE,TRUE,"Capcom",TRUE,82,0.11,16.95,"Sony PSP","E",TRUE,2006,5.63333333333333,7.83333333333333,5.75,6,3.53333333333333,0,0,0,0,0,8.5,9.11666666666667,8,3,7.86666666666667,2.78333333333333,3.43333333333333,3,3,2.13333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"College Hoops 2K6",TRUE,1,TRUE,TRUE,TRUE,"2K",TRUE,70,0.11,6.95,"X360","E",TRUE,2006,1.55,1.78333333333333,1.56666666666667,3,1.33333333333333,1.55,1.78333333333333,1.56666666666667,3,1.33333333333333,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Dynasty Warriors 5: Empires",TRUE,2,TRUE,TRUE,TRUE,"Koei",TRUE,61,0.1,14.95,"X360","T",TRUE,2006,34.3166666666667,79.2666666666667,22.7833333333333,10,21.1166666666667,42.9333333333333,83.2333333333333,30,7,25.7333333333333,0,0,0,0,0,14.2166666666667,14.55,14,3,13.9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Magical Starsign",TRUE,1,TRUE,TRUE,TRUE,"Nintendo",TRUE,69,0.1,9.95,"Nintendo DS","E",TRUE,2006,28.9666666666667,34.1166666666667,28.7833333333333,21,24.9,34,34,34,1,34,32.1833333333333,35.7333333333333,32,6,29.0333333333333,27.2166666666667,30.9833333333333,25.8333333333333,14,23.7333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Resident Evil: Deadly Silence",TRUE,1,TRUE,TRUE,TRUE,"Capcom",TRUE,71,0.1,17.95,"Nintendo DS","E",TRUE,2006,6.9,9.76666666666667,6.16666666666667,18,4.88333333333333,10.2833333333333,11.6333333333333,10.2833333333333,2,8.93333333333333,7.58333333333333,8.5,6,5,6.28333333333333,5.98333333333333,6.98333333333333,6,11,4.61666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"X-Men: The Official Game",TRUE,1,TRUE,TRUE,TRUE,"Activision",TRUE,50,0.1,14.95,"Nintendo DS","E",TRUE,2006,11.8833333333333,14.1833333333333,12.0666666666667,8,9.95,11.3166666666667,12.1333333333333,12.25,3,10.4833333333333,12.0666666666667,14.1833333333333,11.8833333333333,3,9.95,12.5,13.25,12.5,2,11.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Cabela's African Safari",TRUE,1,TRUE,TRUE,TRUE,"Activision",TRUE,53,0.1,17.95,"X360","E",TRUE,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Cabela's Alaskan Adventures",TRUE,1,TRUE,TRUE,TRUE,"Activision",TRUE,48,0.1,17.95,"X360","E",TRUE,2006,20,20,20,1,20,20,20,20,1,20,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Armored Core 4",TRUE,2,TRUE,TRUE,TRUE,"Sega",TRUE,65,0.09,19.95,"PlayStation 3","E",TRUE,2006,20.6,22.65,20,5,19.15,0,0,0,0,0,19,19.5,19,3,18.5,23,24,23,2,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Eragon",TRUE,2,TRUE,TRUE,TRUE,"Vivendi",TRUE,48,0.09,12.95,"X360","T",TRUE,2006,8.83333333333333,12.7,8,11,5.58333333333333,11.6666666666667,13.9166666666667,10,6,9.41666666666667,0,0,0,0,0,5.43333333333333,6.35,6,5,4.23333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"LostMagic",TRUE,1,TRUE,TRUE,TRUE,"Ubisoft",TRUE,68,0.09,14.95,"Nintendo DS","T",TRUE,2006,13.2833333333333,20.0666666666667,12,6,7.93333333333333,13.55,19.6166666666667,9.93333333333333,3,7.5,13.0166666666667,13.0166666666667,13.0166666666667,1,13.0166666666667,13,14,13,2,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Magnetica",TRUE,1,TRUE,TRUE,TRUE,"Nintendo",TRUE,68,0.09,17.95,"Nintendo DS","T",TRUE,2006,9.93333333333333,9.93333333333333,9.93333333333333,1,9.93333333333333,0,0,0,0,0,0,0,0,0,0,9.93333333333333,9.93333333333333,9.93333333333333,1,9.93333333333333,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Def Jam Fight for NY: The Takeover",TRUE,1,TRUE,TRUE,TRUE,"EA",TRUE,79,0.09,17.95,"Sony PSP","T",TRUE,2006,5.13333333333333,5.56666666666667,5.15,4,4.68333333333333,0,0,0,0,0,0,0,0,0,0,5.13333333333333,5.56666666666667,5.15,4,4.68333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NASCAR 07",TRUE,1,TRUE,TRUE,TRUE,"EA",TRUE,66,0.09,24.95,"Sony PSP","T",TRUE,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"The Ant Bully",TRUE,1,TRUE,TRUE,TRUE,"Midway",TRUE,45,0.09,16.95,"Nintendo Wii","T",TRUE,2006,3.56666666666667,3.56666666666667,3.56666666666667,1,3.56666666666667,0,0,0,0,0,0,0,0,0,0,3.56666666666667,3.56666666666667,3.56666666666667,1,3.56666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Just Cause",TRUE,1,TRUE,TRUE,TRUE,"Eidos",TRUE,73,0.09,16.95,"X360","E",TRUE,2006,14.6166666666667,31.15,10,88,8.01666666666667,29.5,39.3666666666667,28,15,24.3166666666667,19.95,25.9833333333333,20,19,14.5166666666667,8.6,13.1833333333333,8.11666666666667,54,6.03333333333333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Onechanbara: Bikini Samurai Squad",TRUE,1,TRUE,TRUE,TRUE,"D3",TRUE,39,0.09,19.95,"X360","E",TRUE,2006,16.9833333333333,28.2666666666667,7.83333333333333,8,8.1,44.1166666666667,44.1166666666667,44.1166666666667,1,44.1166666666667,31.6333333333333,34.95,31.6333333333333,2,28.3166666666667,5.7,7.63333333333333,5,5,4.56666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Phantasy Star Universe",TRUE,1,TRUE,TRUE,TRUE,"Sega",TRUE,64,0.09,24.95,"X360","E",TRUE,2006,35.1333333333333,47.0166666666667,28.9333333333333,13,25.0166666666667,55.5,58.75,55.5,2,52.25,34.5,45.3666666666667,29,6,28.5333333333333,27.7333333333333,34.1333333333333,26.8166666666667,5,22.6333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Project Sylpheed: Arc of Deception",TRUE,1,TRUE,TRUE,TRUE,"Microsoft,SquareEnix",TRUE,64,0.09,14.95,"X360","T",TRUE,2006,7.65,15.1166666666667,4.83333333333333,10,4.91666666666667,0,0,0,0,0,15,19.5,15,2,10.5,5.8,8.66666666666667,4,8,4.25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Winning Eleven: Pro Evolution Soccer 2007",TRUE,6,TRUE,TRUE,TRUE,"Konami",TRUE,80,0.08,11.95,"X360","E",TRUE,2006,37,50.5,37,2,23.5,64,64,64,1,64,0,0,0,0,0,10,10,10,1,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Kororinpa: Marble Mania",TRUE,2,TRUE,TRUE,TRUE,"Nintendo",TRUE,69,0.08,17.95,"Nintendo Wii","T",TRUE,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Digimon World DS",TRUE,1,TRUE,TRUE,TRUE,"Namco",TRUE,49,0.08,27.95,"Nintendo DS","E",TRUE,2006,30.65,36.8,32.1166666666667,8,22.1,37,37,37,1,37,36.1666666666667,39.4666666666667,37.2333333333333,4,32.35,21.1833333333333,24.4166666666667,25,3,17.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Justice League Heroes",TRUE,1,TRUE,TRUE,TRUE,"Warner Bros",TRUE,43,0.08,17.95,"Nintendo DS","E",TRUE,2006,10.3666666666667,14.3833333333333,5,3,6.33333333333333,21.1,21.1,21.1,1,21.1,0,0,0,0,0,5,5,5,2,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Innocent Life: A Futuristic Harvest Moon",TRUE,1,TRUE,TRUE,TRUE,"Marvelous Interactive, Natsume, Rising Star Games",TRUE,67,0.08,17.95,"Sony PSP","E",TRUE,2006,33.7333333333333,33.7333333333333,33.7333333333333,1,33.7333333333333,0,0,0,0,0,33.7333333333333,33.7333333333333,33.7333333333333,1,33.7333333333333,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"Power Stone Collection",TRUE,1,TRUE,TRUE,TRUE,"Capcom",TRUE,74,0.08,14.95,"Sony PSP","M",TRUE,2006,8.36666666666667,8.36666666666667,8.36666666666667,1,8.36666666666667,0,0,0,0,0,8.36666666666667,8.36666666666667,8.36666666666667,1,8.36666666666667,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"EA Replay",TRUE,4,TRUE,TRUE,TRUE,"EA",TRUE,56,0.07,14.95,"Sony PSP","E",TRUE,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"Open Season",TRUE,4,TRUE,TRUE,TRUE,"Ubisoft",TRUE,49,0.07,17.95,"Nintendo Wii","M",TRUE,2006,5.46666666666667,7.3,3.75,8,3.43333333333333,7.61666666666667,9.01666666666667,8.5,4,5.76666666666667,2.25,2.25,2.25,1,2.25,3.66666666666667,3.78333333333333,3.5,3,3.53333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Samurai Warriors 2",TRUE,4,TRUE,TRUE,TRUE,"Koei",TRUE,52,0.07,14.95,"X360","M",TRUE,2006,46.1833333333333,53.4166666666667,47.5,8,38.4166666666667,53.3666666666667,55.8666666666667,50.1166666666667,3,50.8666666666667,44.85,47.6333333333333,44.3833333333333,4,42.3,30,30,30,1,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Far Cry: Vengeance",TRUE,2,TRUE,TRUE,TRUE,"Ubisoft",TRUE,38,0.07,16.95,"Nintendo Wii","E",TRUE,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Import Tuner Challenge",TRUE,2,TRUE,TRUE,TRUE,"Ubisoft",TRUE,54,0.07,17.95,"X360","E",TRUE,2006,34.6666666666667,38.4166666666667,39,3,30.9166666666667,40,40,40,1,40,39,39,39,1,39,25,25,25,1,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Contact",TRUE,1,TRUE,TRUE,TRUE,"Marvelous Interactive, Atlus, Rising Star Games",TRUE,73,0.07,14.95,"Nintendo DS","E",TRUE,2006,15.6,21.0333333333333,14.5833333333333,20,11.0333333333333,21.3833333333333,23.0333333333333,21.7666666666667,5,18.8666666666667,21.3833333333333,23.6333333333333,19.1833333333333,3,19.1333333333333,11.75,13.5666666666667,11.7333333333333,12,9.35,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"Touch Detective",TRUE,1,TRUE,TRUE,TRUE,"Success Corporation, Atlus, 505 Games",TRUE,60,0.07,14.95,"Nintendo DS","T",TRUE,2006,6.9,8.75,6.13333333333333,11,5.58333333333333,8.35,9.58333333333333,8,3,7.11666666666667,7.5,7.75,7.5,2,7.25,5.98333333333333,6.98333333333333,6,6,5.31666666666667,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"FIFA Street 2",TRUE,1,TRUE,TRUE,TRUE,"EA",TRUE,58,0.07,17.95,"Sony PSP","T",TRUE,2006,25.7166666666667,33.9166666666667,20,6,20.9166666666667,31.7833333333333,38.0333333333333,30.3666666666667,3,25.5333333333333,20,20,20,1,20,19.5,19.75,19.5,2,19.25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"007: From Russia with Love",TRUE,1,TRUE,TRUE,TRUE,"EA",TRUE,61,0.07,17.95,"Sony PSP","T",TRUE,2006,6.38333333333333,6.71666666666667,6.5,11,5.88333333333333,0,0,0,0,0,7,7,7,1,7,6.33333333333333,6.65,6.26666666666667,10,5.81666666666667,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"PaRappa the Rapper",TRUE,1,TRUE,TRUE,TRUE,"Sony",TRUE,67,0.07,12.95,"Sony PSP","T",TRUE,2006,1.7,3.76666666666667,1.41666666666667,21,1.1,3.3,3.3,3.3,1,3.3,4.5,5.25,4.5,2,3.75,1.3,1.85,1.11666666666667,18,0.933333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
