name,background_image,metacritic,playtime,esrb_rating_name,platform_name,genre,metacritic_category,season,platform_logo,cons_comp
Metal Gear Solid V: The Phantom Pain,https://media.rawg.io/media/games/490/49016e06ae2103881ff6373248843069.jpg,91,24,Mature,Xbox One,Action,Masterpiece,Fall,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Metal Gear Solid V: The Phantom Pain,https://media.rawg.io/media/games/490/49016e06ae2103881ff6373248843069.jpg,91,24,Mature,PlayStation 4,Action,Masterpiece,Fall,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Metal Gear Solid V: The Phantom Pain,https://media.rawg.io/media/games/490/49016e06ae2103881ff6373248843069.jpg,91,24,Mature,Xbox 360,Action,Masterpiece,Fall,https://upload.wikimedia.org/wikipedia/en/0/0c/Xbox_360_full_logo.svg,Microsoft
Metal Gear Solid V: The Phantom Pain,https://media.rawg.io/media/games/490/49016e06ae2103881ff6373248843069.jpg,91,24,Mature,PlayStation 3,Action,Masterpiece,Fall,https://upload.wikimedia.org/wikipedia/commons/0/05/PlayStation_3_logo_%282009%29.svg,Sony
Batman: Arkham Knight,https://media.rawg.io/media/games/310/3106b0e012271c5ffb16497b070be739.jpg,81,20,Mature,PC,Action,Great,Summer,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Batman: Arkham Knight,https://media.rawg.io/media/games/310/3106b0e012271c5ffb16497b070be739.jpg,81,20,Mature,Xbox One,Action,Great,Summer,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Batman: Arkham Knight,https://media.rawg.io/media/games/310/3106b0e012271c5ffb16497b070be739.jpg,81,20,Mature,PlayStation 4,Action,Great,Summer,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
The Walking Dead: Season 1,https://media.rawg.io/media/games/8d6/8d69eb6c32ed6acfd75f82d532144993.jpg,92,8,Mature,PC,Action,Masterpiece,Spring,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
The Walking Dead: Season 1,https://media.rawg.io/media/games/8d6/8d69eb6c32ed6acfd75f82d532144993.jpg,92,8,Mature,PlayStation 4,Action,Masterpiece,Spring,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
The Walking Dead: Season 1,https://media.rawg.io/media/games/8d6/8d69eb6c32ed6acfd75f82d532144993.jpg,92,8,Mature,Xbox One,Action,Masterpiece,Spring,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
The Walking Dead: Season 1,https://media.rawg.io/media/games/8d6/8d69eb6c32ed6acfd75f82d532144993.jpg,92,8,Mature,Nintendo Switch,Action,Masterpiece,Spring,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
The Walking Dead: Season 1,https://media.rawg.io/media/games/8d6/8d69eb6c32ed6acfd75f82d532144993.jpg,92,8,Mature,iOS,Action,Masterpiece,Spring,https://upload.wikimedia.org/wikipedia/commons/6/63/IOS_wordmark_%282017%29.svg,Mobile
The Walking Dead: Season 1,https://media.rawg.io/media/games/8d6/8d69eb6c32ed6acfd75f82d532144993.jpg,92,8,Mature,Android,Action,Masterpiece,Spring,https://upload.wikimedia.org/wikipedia/commons/6/64/Android_logo_2019_%28stacked%29.svg,Mobile
The Walking Dead: Season 1,https://media.rawg.io/media/games/8d6/8d69eb6c32ed6acfd75f82d532144993.jpg,92,8,Mature,macOS,Action,Masterpiece,Spring,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
The Walking Dead: Season 1,https://media.rawg.io/media/games/8d6/8d69eb6c32ed6acfd75f82d532144993.jpg,92,8,Mature,Xbox 360,Action,Masterpiece,Spring,https://upload.wikimedia.org/wikipedia/en/0/0c/Xbox_360_full_logo.svg,Microsoft
The Walking Dead: Season 1,https://media.rawg.io/media/games/8d6/8d69eb6c32ed6acfd75f82d532144993.jpg,92,8,Mature,PlayStation 3,Action,Masterpiece,Spring,https://upload.wikimedia.org/wikipedia/commons/0/05/PlayStation_3_logo_%282009%29.svg,Sony
The Walking Dead: Season 1,https://media.rawg.io/media/games/8d6/8d69eb6c32ed6acfd75f82d532144993.jpg,92,8,Mature,PS Vita,Action,Masterpiece,Spring,https://upload.wikimedia.org/wikipedia/commons/3/3d/PlayStation_Vita_logo.svg,Sony
Grand Theft Auto: San Andreas,https://media.rawg.io/media/games/960/960b601d9541cec776c5fa42a00bf6c4.jpg,93,2,Mature,PC,Action,Masterpiece,Fall,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Grand Theft Auto: San Andreas,https://media.rawg.io/media/games/960/960b601d9541cec776c5fa42a00bf6c4.jpg,93,2,Mature,Xbox One,Action,Masterpiece,Fall,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Grand Theft Auto: San Andreas,https://media.rawg.io/media/games/960/960b601d9541cec776c5fa42a00bf6c4.jpg,93,2,Mature,PlayStation 4,Action,Masterpiece,Fall,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Grand Theft Auto: San Andreas,https://media.rawg.io/media/games/960/960b601d9541cec776c5fa42a00bf6c4.jpg,93,2,Mature,iOS,Action,Masterpiece,Fall,https://upload.wikimedia.org/wikipedia/commons/6/63/IOS_wordmark_%282017%29.svg,Mobile
Grand Theft Auto: San Andreas,https://media.rawg.io/media/games/960/960b601d9541cec776c5fa42a00bf6c4.jpg,93,2,Mature,Android,Action,Masterpiece,Fall,https://upload.wikimedia.org/wikipedia/commons/6/64/Android_logo_2019_%28stacked%29.svg,Mobile
Grand Theft Auto: San Andreas,https://media.rawg.io/media/games/960/960b601d9541cec776c5fa42a00bf6c4.jpg,93,2,Mature,macOS,Action,Masterpiece,Fall,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Grand Theft Auto: San Andreas,https://media.rawg.io/media/games/960/960b601d9541cec776c5fa42a00bf6c4.jpg,93,2,Mature,Xbox 360,Action,Masterpiece,Fall,https://upload.wikimedia.org/wikipedia/en/0/0c/Xbox_360_full_logo.svg,Microsoft
Grand Theft Auto: San Andreas,https://media.rawg.io/media/games/960/960b601d9541cec776c5fa42a00bf6c4.jpg,93,2,Mature,Xbox,Action,Masterpiece,Fall,https://upload.wikimedia.org/wikipedia/commons/8/8c/XBOX_logo_2012.svg,Microsoft
Grand Theft Auto: San Andreas,https://media.rawg.io/media/games/960/960b601d9541cec776c5fa42a00bf6c4.jpg,93,2,Mature,PlayStation 3,Action,Masterpiece,Fall,https://upload.wikimedia.org/wikipedia/commons/0/05/PlayStation_3_logo_%282009%29.svg,Sony
Grand Theft Auto: San Andreas,https://media.rawg.io/media/games/960/960b601d9541cec776c5fa42a00bf6c4.jpg,93,2,Mature,PlayStation 2,Action,Masterpiece,Fall,https://upload.wikimedia.org/wikipedia/commons/7/76/PlayStation_2_logo.svg,Sony
Middle-earth: Shadow of Mordor,https://media.rawg.io/media/games/d1a/d1a2e99ade53494c6330a0ed945fe823.jpg,85,13,Mature,PC,Action,Excellent,Fall,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Middle-earth: Shadow of Mordor,https://media.rawg.io/media/games/d1a/d1a2e99ade53494c6330a0ed945fe823.jpg,85,13,Mature,PlayStation 4,Action,Excellent,Fall,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Middle-earth: Shadow of Mordor,https://media.rawg.io/media/games/d1a/d1a2e99ade53494c6330a0ed945fe823.jpg,85,13,Mature,Xbox One,Action,Excellent,Fall,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Middle-earth: Shadow of Mordor,https://media.rawg.io/media/games/d1a/d1a2e99ade53494c6330a0ed945fe823.jpg,85,13,Mature,macOS,Action,Excellent,Fall,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Middle-earth: Shadow of Mordor,https://media.rawg.io/media/games/d1a/d1a2e99ade53494c6330a0ed945fe823.jpg,85,13,Mature,Linux,Action,Excellent,Fall,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Middle-earth: Shadow of Mordor,https://media.rawg.io/media/games/d1a/d1a2e99ade53494c6330a0ed945fe823.jpg,85,13,Mature,Xbox 360,Action,Excellent,Fall,https://upload.wikimedia.org/wikipedia/en/0/0c/Xbox_360_full_logo.svg,Microsoft
Middle-earth: Shadow of Mordor,https://media.rawg.io/media/games/d1a/d1a2e99ade53494c6330a0ed945fe823.jpg,85,13,Mature,PlayStation 3,Action,Excellent,Fall,https://upload.wikimedia.org/wikipedia/commons/0/05/PlayStation_3_logo_%282009%29.svg,Sony
The Witcher: Enhanced Edition Director's Cut,https://media.rawg.io/media/games/ee3/ee3e10193aafc3230ba1cae426967d10.jpg,86,5,Mature,PC,Action,Excellent,Fall,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
The Witcher: Enhanced Edition Director's Cut,https://media.rawg.io/media/games/ee3/ee3e10193aafc3230ba1cae426967d10.jpg,86,5,Mature,macOS,Action,Excellent,Fall,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Half-Life 2: Episode One,https://media.rawg.io/media/games/7a2/7a2500ee8b2c0e1ff268bb4479463dea.jpg,87,4,Mature,PC,Action,Excellent,Summer,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Half-Life 2: Episode One,https://media.rawg.io/media/games/7a2/7a2500ee8b2c0e1ff268bb4479463dea.jpg,87,4,Mature,Android,Action,Excellent,Summer,https://upload.wikimedia.org/wikipedia/commons/6/64/Android_logo_2019_%28stacked%29.svg,Mobile
Half-Life 2: Episode One,https://media.rawg.io/media/games/7a2/7a2500ee8b2c0e1ff268bb4479463dea.jpg,87,4,Mature,macOS,Action,Excellent,Summer,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Half-Life 2: Episode One,https://media.rawg.io/media/games/7a2/7a2500ee8b2c0e1ff268bb4479463dea.jpg,87,4,Mature,Linux,Action,Excellent,Summer,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Half-Life 2: Episode One,https://media.rawg.io/media/games/7a2/7a2500ee8b2c0e1ff268bb4479463dea.jpg,87,4,Mature,Xbox 360,Action,Excellent,Summer,https://upload.wikimedia.org/wikipedia/en/0/0c/Xbox_360_full_logo.svg,Microsoft
Apex Legends,https://media.rawg.io/media/games/b72/b7233d5d5b1e75e86bb860ccc7aeca85.jpg,80,4,Teen,PC,Action,Great,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Apex Legends,https://media.rawg.io/media/games/b72/b7233d5d5b1e75e86bb860ccc7aeca85.jpg,80,4,Teen,Xbox One,Action,Great,Holiday,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Apex Legends,https://media.rawg.io/media/games/b72/b7233d5d5b1e75e86bb860ccc7aeca85.jpg,80,4,Teen,PlayStation 4,Action,Great,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Apex Legends,https://media.rawg.io/media/games/b72/b7233d5d5b1e75e86bb860ccc7aeca85.jpg,80,4,Teen,Nintendo Switch,Action,Great,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
Apex Legends,https://media.rawg.io/media/games/b72/b7233d5d5b1e75e86bb860ccc7aeca85.jpg,80,4,Teen,macOS,Action,Great,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Half-Life 2: Episode Two,https://media.rawg.io/media/games/198/1988a337305e008b41d7f536ce9b73f6.jpg,90,5,Mature,PC,Action,Masterpiece,Fall,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Half-Life 2: Episode Two,https://media.rawg.io/media/games/198/1988a337305e008b41d7f536ce9b73f6.jpg,90,5,Mature,Android,Action,Masterpiece,Fall,https://upload.wikimedia.org/wikipedia/commons/6/64/Android_logo_2019_%28stacked%29.svg,Mobile
Half-Life 2: Episode Two,https://media.rawg.io/media/games/198/1988a337305e008b41d7f536ce9b73f6.jpg,90,5,Mature,macOS,Action,Masterpiece,Fall,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Half-Life 2: Episode Two,https://media.rawg.io/media/games/198/1988a337305e008b41d7f536ce9b73f6.jpg,90,5,Mature,Linux,Action,Masterpiece,Fall,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Half-Life 2: Episode Two,https://media.rawg.io/media/games/198/1988a337305e008b41d7f536ce9b73f6.jpg,90,5,Mature,Xbox 360,Action,Masterpiece,Fall,https://upload.wikimedia.org/wikipedia/en/0/0c/Xbox_360_full_logo.svg,Microsoft
Hollow Knight,https://media.rawg.io/media/games/4cf/4cfc6b7f1850590a4634b08bfab308ab.jpg,88,6,Everyone 10+,PC,Action,Excellent,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Hollow Knight,https://media.rawg.io/media/games/4cf/4cfc6b7f1850590a4634b08bfab308ab.jpg,88,6,Everyone 10+,PlayStation 4,Action,Excellent,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Hollow Knight,https://media.rawg.io/media/games/4cf/4cfc6b7f1850590a4634b08bfab308ab.jpg,88,6,Everyone 10+,Xbox One,Action,Excellent,Holiday,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Hollow Knight,https://media.rawg.io/media/games/4cf/4cfc6b7f1850590a4634b08bfab308ab.jpg,88,6,Everyone 10+,Nintendo Switch,Action,Excellent,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
Hollow Knight,https://media.rawg.io/media/games/4cf/4cfc6b7f1850590a4634b08bfab308ab.jpg,88,6,Everyone 10+,macOS,Action,Excellent,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Hollow Knight,https://media.rawg.io/media/games/4cf/4cfc6b7f1850590a4634b08bfab308ab.jpg,88,6,Everyone 10+,Linux,Action,Excellent,Holiday,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Hollow Knight,https://media.rawg.io/media/games/4cf/4cfc6b7f1850590a4634b08bfab308ab.jpg,88,6,Everyone 10+,PS Vita,Action,Excellent,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/3d/PlayStation_Vita_logo.svg,Sony
Hitman,https://media.rawg.io/media/games/16b/16b1b7b36e2042d1128d5a3e852b3b2f.jpg,83,7,Adults Only,PC,Action,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Hitman,https://media.rawg.io/media/games/16b/16b1b7b36e2042d1128d5a3e852b3b2f.jpg,83,7,Adults Only,Xbox One,Action,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Hitman,https://media.rawg.io/media/games/16b/16b1b7b36e2042d1128d5a3e852b3b2f.jpg,83,7,Adults Only,PlayStation 4,Action,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Hitman,https://media.rawg.io/media/games/16b/16b1b7b36e2042d1128d5a3e852b3b2f.jpg,83,7,Adults Only,macOS,Action,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Hitman,https://media.rawg.io/media/games/16b/16b1b7b36e2042d1128d5a3e852b3b2f.jpg,83,7,Adults Only,Linux,Action,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Little Nightmares,https://media.rawg.io/media/games/8a0/8a02f84a5916ede2f923b88d5f8217ba.jpg,81,3,Teen,PC,Action,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Little Nightmares,https://media.rawg.io/media/games/8a0/8a02f84a5916ede2f923b88d5f8217ba.jpg,81,3,Teen,Xbox One,Action,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Little Nightmares,https://media.rawg.io/media/games/8a0/8a02f84a5916ede2f923b88d5f8217ba.jpg,81,3,Teen,PlayStation 4,Action,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Little Nightmares,https://media.rawg.io/media/games/8a0/8a02f84a5916ede2f923b88d5f8217ba.jpg,81,3,Teen,Nintendo Switch,Action,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
Mirror's Edge,https://media.rawg.io/media/games/8e4/8e4de3f54ac659e08a7ba6a2b731682a.jpg,81,3,Teen,PC,Action,Great,Early Year,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Mirror's Edge,https://media.rawg.io/media/games/8e4/8e4de3f54ac659e08a7ba6a2b731682a.jpg,81,3,Teen,Xbox 360,Action,Great,Early Year,https://upload.wikimedia.org/wikipedia/en/0/0c/Xbox_360_full_logo.svg,Microsoft
Mirror's Edge,https://media.rawg.io/media/games/8e4/8e4de3f54ac659e08a7ba6a2b731682a.jpg,81,3,Teen,PlayStation 3,Action,Great,Early Year,https://upload.wikimedia.org/wikipedia/commons/0/05/PlayStation_3_logo_%282009%29.svg,Sony
Dark Souls III,https://media.rawg.io/media/games/da1/da1b267764d77221f07a4386b6548e5a.jpg,89,28,Mature,PC,Action,Excellent,Spring,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Dark Souls III,https://media.rawg.io/media/games/da1/da1b267764d77221f07a4386b6548e5a.jpg,89,28,Mature,Xbox One,Action,Excellent,Spring,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Dark Souls III,https://media.rawg.io/media/games/da1/da1b267764d77221f07a4386b6548e5a.jpg,89,28,Mature,PlayStation 4,Action,Excellent,Spring,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Outlast,https://media.rawg.io/media/games/9dd/9ddabb34840ea9227556670606cf8ea3.jpg,80,3,Mature,PC,Action,Great,Fall,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Outlast,https://media.rawg.io/media/games/9dd/9ddabb34840ea9227556670606cf8ea3.jpg,80,3,Mature,Xbox One,Action,Great,Fall,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Outlast,https://media.rawg.io/media/games/9dd/9ddabb34840ea9227556670606cf8ea3.jpg,80,3,Mature,PlayStation 4,Action,Great,Fall,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Outlast,https://media.rawg.io/media/games/9dd/9ddabb34840ea9227556670606cf8ea3.jpg,80,3,Mature,Nintendo Switch,Action,Great,Fall,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
Outlast,https://media.rawg.io/media/games/9dd/9ddabb34840ea9227556670606cf8ea3.jpg,80,3,Mature,macOS,Action,Great,Fall,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Outlast,https://media.rawg.io/media/games/9dd/9ddabb34840ea9227556670606cf8ea3.jpg,80,3,Mature,Linux,Action,Great,Fall,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Deus Ex: Mankind Divided,https://media.rawg.io/media/games/c24/c24ec439abf4a2e92f3429dfa83f7f94.jpg,83,8,Mature,PC,Action,Great,Summer,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Deus Ex: Mankind Divided,https://media.rawg.io/media/games/c24/c24ec439abf4a2e92f3429dfa83f7f94.jpg,83,8,Mature,Xbox One,Action,Great,Summer,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Deus Ex: Mankind Divided,https://media.rawg.io/media/games/c24/c24ec439abf4a2e92f3429dfa83f7f94.jpg,83,8,Mature,PlayStation 4,Action,Great,Summer,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Deus Ex: Mankind Divided,https://media.rawg.io/media/games/c24/c24ec439abf4a2e92f3429dfa83f7f94.jpg,83,8,Mature,macOS,Action,Great,Summer,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Deus Ex: Mankind Divided,https://media.rawg.io/media/games/c24/c24ec439abf4a2e92f3429dfa83f7f94.jpg,83,8,Mature,Linux,Action,Great,Summer,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Far Cry 3,https://media.rawg.io/media/games/15c/15c95a4915f88a3e89c821526afe05fc.jpg,88,16,Mature,PC,Action,Excellent,Early Year,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Far Cry 3,https://media.rawg.io/media/games/15c/15c95a4915f88a3e89c821526afe05fc.jpg,88,16,Mature,Xbox One,Action,Excellent,Early Year,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Far Cry 3,https://media.rawg.io/media/games/15c/15c95a4915f88a3e89c821526afe05fc.jpg,88,16,Mature,PlayStation 4,Action,Excellent,Early Year,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Far Cry 3,https://media.rawg.io/media/games/15c/15c95a4915f88a3e89c821526afe05fc.jpg,88,16,Mature,Xbox 360,Action,Excellent,Early Year,https://upload.wikimedia.org/wikipedia/en/0/0c/Xbox_360_full_logo.svg,Microsoft
Far Cry 3,https://media.rawg.io/media/games/15c/15c95a4915f88a3e89c821526afe05fc.jpg,88,16,Mature,PlayStation 3,Action,Excellent,Early Year,https://upload.wikimedia.org/wikipedia/commons/0/05/PlayStation_3_logo_%282009%29.svg,Sony
Marvel's Spider-Man,https://media.rawg.io/media/games/9aa/9aa42d16d425fa6f179fc9dc2f763647.jpg,87,6,Teen,PC,Action,Excellent,Fall,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Marvel's Spider-Man,https://media.rawg.io/media/games/9aa/9aa42d16d425fa6f179fc9dc2f763647.jpg,87,6,Teen,PlayStation 5,Action,Excellent,Fall,https://upload.wikimedia.org/wikipedia/commons/c/cb/PlayStation_5_logo_and_wordmark.svg,Sony
Marvel's Spider-Man,https://media.rawg.io/media/games/9aa/9aa42d16d425fa6f179fc9dc2f763647.jpg,87,6,Teen,PlayStation 4,Action,Excellent,Fall,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
